,designation,d/au,d_error/au,t/yr,z,ra/deg,dec/deg,RUWE
765,Gaia DR3 6047533614576766336,877795.0990876344,0.28009794074404043,0.0,3133886.2997560645,248.54741140000002,-24.66029056,1.0193752
1132,Gaia DR3 6045878201039299840,878194.9478217424,0.09230635110885944,0.0,9513916.835322227,246.45603030000004,-26.07636737,1.0462033000000002
256,Gaia DR3 6050067061167006720,879234.1404023091,219.6832553664834,-10000.0,4002.2810975535645,245.03151609999998,-23.98760925,0.88337183
545,Gaia DR3 6048519567276647424,880557.9454488977,218.13088365750377,-10000.0,4036.8329815758584,245.9652664,-26.06268176,1.0520188
467,Gaia DR3 6050271368466947200,882246.6220871522,60.73443193129627,-10000.0,14526.300716620899,245.36851040000002,-23.20320255,1.1382709
1394,Gaia DR3 6049202333926126080,882270.1589238168,3755.408353172691,-10000.0,234.93321523302419,245.0779989,-24.92550794,1.0215828000000002
702,Gaia DR3 6045840027373568896,883807.1129094815,0.0038681891158203734,0.0,228480843.7350773,247.18820380000003,-26.07581437,1.0636075
291,Gaia DR3 6047311139575430272,884806.7664892157,0.007102778940886185,0.0,124571913.87387061,248.41791809999998,-25.0977848,1.1805961
1377,Gaia DR3 6050276728586382208,885893.3294940483,164.04840183238545,-10000.0,5400.194818107399,245.4550381,-23.08230372,0.9759892
489,Gaia DR3 6047708338141235840,886591.2447475708,2696.023562904934,-10000.0,328.8514451232315,248.6154795,-24.04684893,1.0263467
493,Gaia DR3 6045755468051934592,888326.2498603913,0.07467331784520934,0.0,11896166.870498601,247.7006455,-25.88464865,1.2530063
813,Gaia DR3 6045827382990200320,890111.9082631959,8.294231432718234,-1425.9797750348575,107316.98476027249,246.622093,-26.12551428,1.0588425
701,Gaia DR3 6051046863465443456,894657.4088023172,166.35429179079725,-10000.0,5378.024210685317,247.8766631,-22.85185657,8.526925
896,Gaia DR3 6045829478927264512,895230.6921224864,0.06657922863440041,0.0,13446095.884324126,246.7897001,-26.14305041,1.5704706
850,Gaia DR3 6050285284158506496,899643.681052624,606.4410326622993,-10000.0,1483.4808870091686,245.5682982,-22.93298393,1.7515333999999998
382,Gaia DR3 6049251056035203968,901028.5722399295,0.3488457368661753,0.0,2582885.4333558427,245.0321015,-24.83561832,1.1112187
565,Gaia DR3 6050285284162011392,901953.3230751887,298.11078939287677,-10000.0,3025.5641699922335,245.5681926,-22.93313272,1.4373
349,Gaia DR3 6050034423710367232,904093.3913881077,3386.6704038268454,-10000.0,266.95641547122705,244.92855690000002,-24.3495923,1.2380581
860,Gaia DR3 6051837485343455616,904399.8208693569,47.75678727379138,-10000.0,18937.618556382364,246.0225148,-22.40089401,1.08996
288,Gaia DR3 6048608906890968960,905156.8018240391,0.0033395009647680563,0.0,271045527.87182873,245.3730846,-25.49543009,1.1758356
944,Gaia DR3 6051778764550671872,905253.1963162213,104.85880850790426,-10000.0,8633.067733627578,246.4300372,-22.50092324,1.0007656999999999
303,Gaia DR3 6050187393266194816,905340.2469984354,363.49396689380455,-10000.0,2490.660999781964,245.081221,-23.62823355,2.5621984
928,Gaia DR3 6047311414448269696,906658.3458935305,0.20002818648150256,0.0,4532652.931777557,248.48019440000002,-25.0689489,0.9241389000000001
621,Gaia DR3 6048878527750579072,910909.4009344886,207.7739349849656,-10000.0,4384.137023734,244.9104181,-24.841452399999998,1.0147407
427,Gaia DR3 6050274254684974080,911251.0066634329,74.70566678021632,-10000.0,12197.883319137338,245.30498480000003,-23.18575604,1.0015821
374,Gaia DR3 6048807162575638272,911271.4803102906,0.19771324613011587,0.0,4609056.288067716,245.1937997,-25.26145122,1.0618113
563,Gaia DR3 6045876242538763904,913583.846503787,0.0022150912876517945,0.0,412436205.9462894,246.37004559999997,-26.13174506,1.0734661
341,Gaia DR3 6048608597650783104,914347.3503795441,0.3518875657152274,0.0,2598407.671839986,245.34603760000002,-25.49193332,1.0243752
579,Gaia DR3 6050235183365342080,921558.4776503097,118.99955985638769,-10000.0,7744.217531245281,245.06265630000001,-23.54503529,1.0047777
333,Gaia DR3 6048611483871441408,923551.4439906699,112.3017394772251,-10000.0,8223.83917016679,245.3121966,-25.50037036,1.2212085
598,Gaia DR3 6050032048593930496,925913.0771429209,3902.0860631474807,-10000.0,237.28668772519734,244.86841669999998,-24.42665682,1.0746835
470,Gaia DR3 6051820477273056000,926013.0336209779,0.003910331232643876,0.0,236811916.5687344,246.26803219999996,-22.50937496,1.0758258
395,Gaia DR3 6050298237779881856,926269.623099093,1831.9701671194348,-10000.0,505.6139230452354,245.4849386,-22.87539664,1.4452056999999998
376,Gaia DR3 6050852803960892160,926682.2446150039,0.005850824577523735,0.0,158384896.4084319,248.14794269999996,-23.00746115,1.2115866000000002
1054,Gaia DR3 6051788728874166528,928289.9034571985,100.37529837677874,-10000.0,9248.190724900032,245.64700699999997,-22.79550797,1.0258521
1335,Gaia DR3 6045784051062410752,928978.5773317734,0.09737664399804047,0.0,9540055.388954125,248.06179959999997,-25.72289487,1.4151434999999999
434,Gaia DR3 6050277999896626432,931801.6345817067,86.74860650948898,-10000.0,10741.401759344477,245.37908309999997,-23.03224435,1.3663014
304,Gaia DR3 6050277999896626944,933167.5653421951,182.85500605507966,-10000.0,5103.319758503664,245.3830175,-23.02798397,1.2922074
378,Gaia DR3 6051797971643782656,933592.9505202626,0.06848996107466604,0.0,13631091.85450526,245.9343463,-22.62432665,1.089899
365,Gaia DR3 6048612514663537280,934256.614632524,0.005628836275093882,0.0,165976867.8592347,245.2712222,-25.46188784,1.1250278
485,Gaia DR3 6050089227494828032,935780.01231442,0.006994102419399957,0.0,133795583.2214855,244.9438357,-23.860343399999998,1.053515
603,Gaia DR3 6050236184094693760,936381.0304501243,567.5107078629437,-10000.0,1649.9794937371726,245.02746459999997,-23.53129789,0.8448853000000001
996,Gaia DR3 6050236184091795456,937623.8782996364,246.53637200961293,-10000.0,3803.186810354606,245.0272412,-23.53150573,1.1749511000000001
403,Gaia DR3 6045501549601887744,938673.71464325,0.0026957713512791534,0.0,348202273.97915107,246.2946765,-26.16545179,1.2431278000000001
491,Gaia DR3 6048819051047156352,940653.268467313,206.1049382274556,-10000.0,4563.953084079996,245.0759825,-25.18747907,0.92996293
348,Gaia DR3 6045872806564888192,941740.9392465726,0.00345584128071324,0.0,272506999.81574667,246.3863625,-26.19418109,1.0858506
1090,Gaia DR3 6047703935799045248,942611.5720407027,0.017555370022382204,0.0,53693631.68300758,248.70234309999998,-24.12783381,1.0149390999999999
610,Gaia DR3 6051829097269929344,943909.2104099361,1695.4940147182751,-10000.0,556.7163329484104,246.40003509999997,-22.37157074,1.2847823999999999
1205,Gaia DR3 6047542174447117184,945438.6766906743,367.57648182188456,-10000.0,2572.0869627040033,248.72043280000003,-24.51445862,1.0063523
428,Gaia DR3 6045836900637278336,945826.3102836221,0.0029725187790437617,0.0,318190188.3855845,247.2166318,-26.19885002,0.9244802
987,Gaia DR3 6045813978390588800,948055.8584156263,0.006920745548623915,0.0,136987532.8828023,247.03967090000003,-26.23475672,1.1492107
469,Gaia DR3 6045773987953840768,948802.5442052003,0.2422596306653817,0.0,3916469.8699459457,248.1747667,-25.67015878,1.0774436
778,Gaia DR3 6045650327258115200,948813.9860554711,0.24600778783904076,0.0,3856845.3234345005,247.3585827,-26.16744337,1.6558883999999998
1046,Gaia DR3 6050298890617501440,954600.2781753525,133.49442812825055,-10000.0,7150.862336053835,245.5075452,-22.82714429,1.0428262
320,Gaia DR3 6047296910338934528,955750.5883527327,62.11005893625437,-10000.0,15388.01612366286,248.42468309999998,-25.39293786,1.1351383
1004,Gaia DR3 6047311929850934656,957054.4466680964,0.10863953934296307,0.0,8809448.68190927,248.5901994,-25.07296071,2.4641259
354,Gaia DR3 6045871737110194048,957456.9513855713,0.0024184409959638756,0.0,395898412.6482583,246.41030519999995,-26.23185849,0.8167503
393,Gaia DR3 6050077648263130624,957643.6875093657,2778.027267543426,-10000.0,344.7207659542513,244.8546831,-24.03499787,2.3696086
363,Gaia DR3 6045822121648472704,958030.1398947465,77.67434568543224,-10000.0,12333.932541570468,246.68031430000002,-26.27518235,1.1053045
874,Gaia DR3 6049268369046307968,958471.4864412555,578.8756697027795,-10000.0,1655.746711436978,244.8744781,-24.67987717,0.9862665
1206,Gaia DR3 6048878321595744512,959163.060783061,60.95519853849701,-10000.0,15735.541574477684,244.8930109,-24.87356231,1.1161258
927,Gaia DR3 6050864928651211648,959659.229768323,921.9681335410613,-10000.0,1040.8811268590152,248.11828730000002,-22.80654988,1.3390048
704,Gaia DR3 6048794891852467712,961028.9311306762,0.012062022279776,0.0,79673947.60512109,245.1766478,-25.42339834,1.2076948
295,Gaia DR3 6048878527754184704,961210.6977287031,55.353087433641235,-10000.0,17365.078305361527,244.8985147,-24.83829136,1.0042765999999999
612,Gaia DR3 6048794896150720256,961334.7370769988,0.03387874340959053,0.0,28375749.52100674,245.1831499,-25.4339595,0.96170753
876,Gaia DR3 6048535239611005824,963499.3482165396,0.003802147879581922,0.0,253409225.18839124,245.5929404,-25.87233696,2.3584774
831,Gaia DR3 6048531975435705216,963535.2609201389,0.06333437695964547,0.0,15213463.953929335,245.6339844,-25.90330817,2.343859
350,Gaia DR3 6050030815939418368,963907.808479676,115.60347811463951,-10000.0,8338.05197040703,244.72641910000002,-24.34404018,1.0521591000000001
360,Gaia DR3 6048602103662751488,966743.3396740238,0.01752004056863386,0.0,55179286.59393547,245.2909461,-25.59265074,7.170269500000001
346,Gaia DR3 6050249481310620160,968295.9203181185,384.4426572400611,-10000.0,2518.7005190047794,245.1051031,-23.26772293,0.9535334000000001
412,Gaia DR3 6050040161788552320,971023.841947057,256.5327979793011,-10000.0,3785.183998287058,244.8186929,-24.17586402,1.0359675
746,Gaia DR3 6045649640063354112,971679.6747585146,0.19910441481668043,0.0,4880251.779716489,247.29511409999998,-26.23387685,1.0197147
1025,Gaia DR3 6045809722084340480,972234.3675742837,0.002522844658567321,0.0,385372267.8773248,246.8097754,-26.29976501,0.9882099
490,Gaia DR3 6051134278935768064,973744.6083161003,2695.384751493072,-10000.0,361.2636777650046,247.43586729999998,-22.36839092,0.86034125
367,Gaia DR3 6049645711993168768,975107.7768638555,389.7354187658363,-10000.0,2501.973723485796,244.5743753,-24.68995278,0.9938836999999999
1228,Gaia DR3 6050762747086196096,975135.8268303786,0.008817260541400527,0.0,110593967.62199892,248.62950719999998,-23.566326,0.9759108
580,Gaia DR3 6049266998953802624,975188.2755171945,0.21444466657204764,0.0,4547505.382651041,244.85327809999998,-24.74536742,1.072523
352,Gaia DR3 6045782509173142528,975829.6714645227,0.24675368696164623,0.0,3954671.0871080086,248.3696557,-25.52906649,1.0735253999999999
315,Gaia DR3 6047718233746684672,979436.4439342596,2489.779933371588,-10000.0,393.3827366854608,248.74181299999998,-23.84234353,1.1782133999999997
327,Gaia DR3 6050248931557659264,982184.1838001222,132.1288814954855,-10000.0,7433.531357288307,245.0577,-23.31236222,1.1289917
597,Gaia DR3 6050240440405358080,982213.3631868449,293.1649999524508,-10000.0,3350.3773074758333,244.9796236,-23.45172211,0.9852685
1030,Gaia DR3 6051137882412043264,983406.1504084377,1894.1282539629601,-10000.0,519.1866751107913,247.21203169999998,-22.29394452,1.1425649
651,Gaia DR3 6051801338898199296,987107.3670753905,150.27386434642267,-10000.0,6568.722853894514,245.5080548,-22.76153459,1.1011287
918,Gaia DR3 6050842461679712896,988358.8233936026,0.17753060182741837,0.0,5567258.901957699,248.37229879999998,-23.07338908,1.1579697
516,Gaia DR3 6050297206990387840,989657.0706211793,99.8120856923624,-10000.0,9915.202790887153,245.3269724,-22.91620737,0.9909174999999999
1391,Gaia DR3 6047661711976124544,990060.0308413381,0.5258554460164214,0.0,1882760.820186353,248.80324280000002,-24.17307206,1.1908983999999998
398,Gaia DR3 6051135515885428864,990493.8480453766,1060.9527357364907,-10000.0,933.5890418886539,247.4198933,-22.30330772,1.3988156
1396,Gaia DR3 6047338215049916032,990845.2247077619,0.18496161970784064,0.0,5357031.508876646,248.71423900000002,-24.93518185,1.4771813
634,Gaia DR3 6047710571527711488,992098.9784091208,0.005680135831709775,0.0,174661136.24794948,248.79245559999998,-24.03448913,1.0798119
549,Gaia DR3 6045496567439774464,993966.4626664685,0.00802387115828003,0.0,123876174.36264166,246.32216569999997,-26.28860285,6.467473
953,Gaia DR3 6048601485187449728,995347.4822594326,0.013892282662258377,0.0,71647511.53268181,245.25563119999998,-25.64098925,1.5217707
1145,Gaia DR3 6050777345676018304,997742.5706690549,49.26094508284119,-10000.0,20254.231196562923,248.6338312,-23.25646961,0.99347746
351,Gaia DR3 6050242300128148736,999383.8243450174,110.63311451165941,-10000.0,9033.315465774891,244.96606830000002,-23.39476047,1.1250612
797,Gaia DR3 6048533006223201280,1003268.4591004403,0.11910907446690759,0.0,8423106.8337214,245.53984930000001,-25.93363502,1.0371889
424,Gaia DR3 6051139050644900352,1006233.0052082477,2336.1043699918355,-10000.0,430.7311857011613,247.37239559999998,-22.24490522,1.2365252
362,Gaia DR3 6045778282927353472,1010233.1711484323,0.12186058863683437,0.0,8290072.963286776,248.3950148,-25.6101663,1.1043482
762,Gaia DR3 6047742212549582336,1010956.8233103225,2144.715322072939,-10000.0,471.3711012859268,248.82245699999999,-23.79263511,1.617157
1094,Gaia DR3 6051807317492719872,1013064.7218128436,91.78660798510842,-10000.0,11037.173549078147,245.6266023,-22.5846658,1.0275038
521,Gaia DR3 6051807278835339520,1013220.3837116379,295.8711971335845,-10000.0,3424.532004222681,245.64248419999998,-22.58689721,10.597258
1309,Gaia DR3 6051807317492721920,1014857.0301393805,76.06235070852361,-10000.0,13342.435787034581,245.6182304,-22.58635824,0.94260573
735,Gaia DR3 6048798297766166144,1017944.4166844683,396.442086768815,-10000.0,2567.700177801965,245.0344114,-25.43388374,2.4267967
1401,Gaia DR3 6050258861522105856,1019358.4495246849,248.65293126589347,-10000.0,4099.523155971358,244.8602383,-23.26353669,1.0831844
1363,Gaia DR3 6048512454804686336,1019560.191426042,0.03278558088054714,0.0,31097823.007643696,245.8417284,-26.16551425,1.0942034
379,Gaia DR3 6045775946458860928,1021084.3188489455,0.27312064639565486,0.0,3738583.414780576,248.3447609,-25.70364476,0.9461308
587,Gaia DR3 6051883664832407936,1021261.2421512895,148.72296336010893,-10000.0,6866.869910858811,246.73410099999998,-22.23121749,0.94281083
1157,Gaia DR3 6050142931765929984,1021903.4697331758,186.47570201137555,-10000.0,5480.089141430538,244.8116338,-23.62740419,1.0164431
775,Gaia DR3 6050029987006897536,1022015.5676780752,208.16755769004453,-10000.0,4909.581392119836,244.7098706,-24.40901235,0.96715134
1017,Gaia DR3 6051832159581427200,1023907.0247046509,0.0037495380359808448,0.0,273075513.5377114,246.11949449999997,-22.34727659,1.1909833
1076,Gaia DR3 6051927542218423040,1026308.2060284809,150.7955949867638,-10000.0,6805.956142940156,246.37370819999998,-22.24851449,0.9138565000000001
1290,Gaia DR3 6050848229819112064,1026568.8202389893,1959.3533612052238,-10000.0,523.9324567813196,248.3866958,-22.9308441,1.3876786
495,Gaia DR3 6045641251989572864,1027392.2915363774,0.007150473796388163,0.0,143681708.48417518,247.7286633,-26.19111792,1.0752608000000001
370,Gaia DR3 6045641256290261248,1029406.805207145,0.017943067647598406,0.0,57370725.30877552,247.72901800000002,-26.19552603,1.0385284
573,Gaia DR3 6045427641801582080,1029811.4299784625,42.14292078696035,-10000.0,24436.166519742066,246.539902,-26.63106432,1.0733464
1105,Gaia DR3 6047292894554139648,1031069.4579497378,0.01973787583897095,0.0,52238116.520824835,248.66316890000002,-25.27365661,1.0391368
655,Gaia DR3 6050295282845046272,1031247.5928033879,60.38472853399188,-10000.0,17077.95361244153,245.21224700000002,-22.89457523,1.0701222
713,Gaia DR3 6050295351564522880,1031410.6813384449,68.6362637394205,-10000.0,15027.19736106593,245.2094687,-22.895598100000004,1.085334
390,Gaia DR3 6050157873955808256,1034193.6995497829,1148.6373067032823,-10000.0,900.3657582026781,244.8336812,-23.496284399999997,1.1862633
858,Gaia DR3 6045643627103921280,1034591.240118004,0.06994596108460086,0.0,14791293.50823628,247.3526125,-26.35105125,3.3588262
464,Gaia DR3 6045497598231572864,1034976.7297085321,0.0593828465158302,0.0,17428883.767514065,246.19837510000002,-26.34201116,2.7965283
782,Gaia DR3 6050133031864786432,1035264.6128998689,438.0295645476225,-10000.0,2363.4583066762725,244.7642168,-23.73586482,1.1104585
796,Gaia DR3 6045818685674325760,1035387.4147170344,0.004172171411372511,0.0,248165118.98211417,246.61604559999998,-26.420999100000003,2.3595994
705,Gaia DR3 6048533521623971584,1035909.9494436904,0.0026498732566856927,0.0,390928112.0634978,245.4496605,-25.94653784,0.9985448
503,Gaia DR3 6045643936347038976,1037570.0468668309,0.17539785464517818,0.0,5915523.020311666,247.29421269999997,-26.37249769,0.97340137
1301,Gaia DR3 6051870161455827712,1037950.0923013348,0.01938926551984001,0.0,53532202.714912295,246.958215,-22.21344763,5.6549664
568,Gaia DR3 6050158050047731072,1041013.7477957273,258.7830735224154,-10000.0,4022.727350850311,244.83059599999999,-23.48881996,1.3765318000000002
1072,Gaia DR3 6051241511386684416,1042315.9728237855,958.5926509459638,-10000.0,1087.339832821795,248.30062990000002,-22.72023045,3.1779314999999997
1063,Gaia DR3 6051816251024722432,1042451.2891985399,112.5954087702111,-10000.0,9258.381852194465,245.7587776,-22.43192845,4.3759065
