dist_arcsec,z_pc,dist_to_cq_tau,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
4353.298096614372,147.87333158447177,3.475398967732305,1636148068921376768,Gaia DR3 3404594496498074240,3404594496498074240,791963655,2016.0,84.5326177597569,0.24461845,23.64344063630744,0.18492573,6.76254460006371,0.3089409,21.889444,35.198486,30.57222425169712,0.36729234,-17.44341201268398,0.18864644,-0.19169328,-0.09574852,-0.10656638,0.035031334,-0.34576666,0.13768572,-0.81315947,0.231463,0.38206,-0.37291366,480,0,476,4,0.5022712,552.08276,0.49522778,1.1108786,95,false,,1.2184391,0.041657884,0.06366987,-0.05879158,-0.16481233,-0.07174084,0.1355642,55,16,0.523634,57,42,0,0.028124658,176.20793,0,0,1.0157139,0.4883754,0.74244654,0.4811991,0.43059018,1.5341694,9.231499,4.749283,15.046482,false,468,536.0881181989512,1.0480547,511.50775,18.864277,38,62.79852691099835,7.9244075,7.924697,20.843668,48,766.355645978196,8.381066,91.43892,17.53682,1.5466752,0,1,0,1,0,3.3068485,1.9793911,1.3274574,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,183.618223389637,-4.214219703402043,84.9927275096465,0.29914185356136364,false,false,0,false,false,false,false,false,true,false,false,4.2577132E-13,9.477646E-12,0.9999922,2978.4492,2964.8518,2995.1824,5.0069,4.997,5.0451,0.0954,-0.0437,0.1405,197.7228,173.9071,205.8459,0.5454,0.3951,0.7617,0.318,0.23,0.4448,0.2423,0.1775,0.3328,MARCS
3528.762553252892,146.85042541739477,3.573243961801674,1636148068921376768,Gaia DR3 3404653462106269568,3404653462106269568,599979001,2016.0,84.09921887738206,0.015274123,23.77276832240071,0.010425533,6.809650003789145,0.017863994,381.19412,9.671943,0.42259552471703754,0.02064553,-9.662706040603819,0.01090457,0.009544717,-0.054739952,0.083384775,-0.20249495,-0.21947455,-0.04953828,-0.697914,-0.06813696,0.4128105,-0.27651888,382,0,382,0,-1.0599796,332.35526,0.0,0.0,31,false,1.3926967,,,,,,,,44,16,0.029033605,45,30,0,0.036039103,0.8590877,0,0,0.96077466,0.44864735,0.6423627,0.3891585,0.28742188,3.6201453,7.4100347,5.0983505,21.63937,false,370,82170.51874106548,22.141827,3711.0994,13.400577,41,28672.148255799788,25.620655,1119.1029,14.194892,41,77062.67892780856,50.439617,1527.8204,12.530786,1.2867733,0,1,0,0,0,1.6641064,0.79431534,0.86979103,-17.069315,1.8693147,2,12,1,8,13.616106,,,880.54156,,4500.0,4.5,1.0,101,,,,12.226484,0.027658515,11,,VARIABLE,183.29641529184116,-4.481106213205442,84.6013002241116,0.44400290810239657,false,false,0,true,true,false,true,false,false,true,false,1.0645612E-13,5.31743E-13,0.999561,,,,,,,,,,,,,,,,,,,,,,
1468.3721795859472,152.84320029696767,3.63594699499807,1636148068921376768,Gaia DR3 3416816328451292800,3416816328451292800,495469634,2016.0,83.65075203607657,2.0303428,25.012087043694695,1.3315378,6.542652849829391,1.9649408,3.3296947,12.317353,12.098817271562355,2.6848302,2.309938993618484,1.522441,-0.6556836,0.122567,-0.44546843,0.5495127,0.04510343,0.42047566,-0.8242471,0.46616104,-0.16339985,-0.42114925,132,0,131,1,1.9513309,166.69382,2.7107487,1.4682796,95,false,,1.5814701,0.30153003,0.032378916,-0.16469239,-0.4865724,-0.30430412,0.23492582,16,10,4.1312175,16,8,0,0.118778706,68.53885,0,0,1.1231446,0.08488178,0.5640534,0.18509717,0.35427257,-14.188454,10.064386,-49.526768,27.772814,false,131,99.86223888518694,1.4353403,69.57391,20.688864,9,46.100945647156635,10.070895,4.5776415,21.179268,14,157.84750411903525,7.5248733,20.976767,19.2523,2.042298,0,0,0,0,0,1.9269676,0.49040413,1.4365635,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,182.02777899180424,-4.161069636635142,84.24578091420088,1.6995408103132623,false,false,0,false,false,false,false,false,false,false,false,3.3591102E-10,6.29511E-9,0.99999243,,,,,,,,,,,,,,,,,,,,,,
5035.145866467153,149.73085808054347,3.668385494383531,1636148068921376768,Gaia DR3 3428456819401399296,3428456819401399296,107680011,2016.0,85.26364891295681,0.7838086,23.962350957969175,0.55612373,6.678650031258609,0.7386953,9.041143,36.836018,-30.997714052219585,0.8386279,-19.90060437858296,0.49003983,-0.5536824,0.35909703,-0.17881422,0.3531094,-0.3955809,0.09255417,-0.77028614,0.03337278,0.33991742,-0.26499355,331,0,331,0,3.198163,464.86078,2.244741,3.795927,95,false,,1.1293576,0.121915594,-0.16328706,0.1465163,-0.15214722,0.08740413,0.026541492,38,12,1.2155721,38,27,0,0.032167267,16.074026,0,0,1.126962,0.4887502,0.70269096,0.31342196,0.36975867,-4.797172,15.470443,1.2618028,22.615534,false,327,190.65878136041042,0.8438755,225.93234,19.986725,21,25.106330822608758,4.2271256,5.9393387,21.839085,35,278.1711321601282,9.718256,28.623566,18.637115,1.5906818,0,1,0,1,0,3.2019691,1.8523598,1.3496094,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,183.70173257060034,-3.4779332114482377,85.6724588491468,0.5941918748252734,false,false,0,false,false,false,false,false,false,false,false,8.021997E-10,6.4063097E-9,0.99999124,,,,,,,,,,,,,,,,,,,,,,
4536.444448010762,147.49198239285312,3.7660290440891,1636148068921376768,Gaia DR3 3416573508180266880,3416573508180266880,1400303039,2016.0,83.06031219240379,1.2778563,23.81862450768498,0.9489529,6.780029556701219,1.7260743,3.9280057,7.739609,6.749505619871533,1.4923819,-3.7875745581792835,0.9457114,-0.57325554,0.4545779,-0.15633275,0.4260786,-0.6828405,-0.22443043,-0.7824916,0.5010731,0.58622265,0.2055731,148,0,148,0,0.4242958,159.84904,1.1856697,0.40781757,95,false,,1.2680688,0.21367344,-0.42204604,0.23655637,-0.33661902,0.12625608,-0.11263362,18,11,2.2902102,18,9,0,0.035237692,17.086384,0,0,1.0229166,0.24931937,0.60315585,0.26285157,0.38861567,-41.55005,15.585781,-29.460035,33.97886,false,148,116.25473440330678,0.97115433,119.70779,20.52384,12,37.483770927839835,7.080442,5.2939873,21.403934,16,106.54713035222079,8.467599,12.582921,19.67904,1.238925,0,0,0,0,0,1.7248936,0.8800945,0.84479904,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,182.74459624654128,-5.2579029580661345,83.65365921697007,0.5320958845592654,false,false,0,false,false,false,false,false,false,false,false,2.3758728E-8,2.2066816E-10,0.99999905,,,,,,,,,,,,,,,,,,,,,,
1249.0552309197237,145.71056540541875,3.7669055912308913,1636148068921376768,Gaia DR3 3416765957075495936,3416765957075495936,306457288,2016.0,83.64752326907754,0.059517283,24.60171153736541,0.04772572,6.862920318905108,0.07193188,95.40859,207.08571,-5.479773503502212,0.08032079,-207.01319986947698,0.05769201,-0.14651874,0.23815125,-0.20326248,0.121086806,-0.4823398,0.109095424,-0.5907589,-0.09714036,0.39200753,-0.181688,224,0,224,0,1.066828,251.65508,0.09375322,0.4495305,31,false,1.2823215,,,,,,,,27,16,0.114994265,30,16,0,0.030046264,177.73027,0,0,1.0498583,0.2273591,0.41077438,0.27612892,0.449696,-59.858063,4.1024895,-35.919136,41.863003,false,223,4905.827023507559,3.632389,1350.5786,16.460587,23,979.9445561547478,12.192343,80.37377,17.860538,22,6023.693883783149,11.868788,507.52393,15.298238,1.4276162,1,0,0,0,0,2.5623007,1.3999519,1.1623487,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,182.37301487688137,-4.384431642607069,84.22478276439453,1.2896920266032772,false,false,0,true,false,false,false,false,true,true,false,1.7308995E-13,8.6457566E-13,0.99296397,3428.1453,3424.7085,3431.2764,4.9467,4.9403,4.9522,-0.3124,-0.3263,-0.3021,146.1091,144.694,147.5661,0.6008,0.5878,0.6134,0.3927,0.384,0.401,0.247,0.2418,0.2521,MARCS
1221.7185775712405,153.0633221027913,3.80035817795027,1636148068921376768,Gaia DR3 3416722109753903360,3416722109753903360,1056631270,2016.0,84.1925254688413,0.611419,24.461071945392217,0.45248935,6.53324379911498,0.55340004,11.805644,19.163862,13.18699460174584,0.612443,-13.905278963669524,0.41376537,-0.70403975,0.49895445,-0.37490284,0.59675586,-0.46331626,0.42949167,-0.8335462,0.122858934,0.3442247,-0.5406731,317,0,317,0,0.40860042,368.15347,0.6026158,0.4321771,95,false,,1.1209586,0.09097667,-0.11395634,0.04553305,-0.17116265,-0.10694889,0.17229185,36,14,1.0436529,38,25,0,0.031623814,90.46804,0,0,1.0153506,0.4663791,0.63039106,0.22666503,0.38196006,-11.045526,13.806257,-2.254215,24.958593,false,317,234.67913259621236,0.90673506,258.81775,19.76118,26,33.16081178384678,3.6786752,9.014336,21.53698,32,360.6087212931058,7.524388,47.925323,18.355305,1.677906,0,0,0,1,0,3.181675,1.7757988,1.4058762,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,182.7586247127386,-4.041340513989963,84.71433143442458,1.1282841650984186,false,false,0,false,false,false,false,false,false,false,false,4.177232E-9,5.675505E-11,0.9999964,,,,,,,,,,,,,,,,,,,,,,
5181.936711744264,148.62295176859195,3.8169095033934775,1636148068921376768,Gaia DR3 3416842304413708544,3416842304413708544,170611490,2016.0,82.44592279830451,0.05991981,24.445599684880566,0.044823457,6.728435871446116,0.053574085,125.59124,55.1763,18.713730138967,0.0765889,-51.90588145498146,0.05245565,-0.56827384,-0.0013515897,-0.52435446,0.634685,-0.14947383,0.5502361,-0.7445365,0.31816822,0.08739647,-0.5018086,250,0,248,2,0.8263044,271.01465,0.1153775,1.2493218,31,true,1.2827928,,,,,,,,29,15,0.12561224,29,14,0,0.05210271,167.28435,0,0,1.0363266,0.16326277,0.44917938,0.24227355,0.3718037,-84.41974,7.074587,-27.936373,40.735886,false,245,8230.556418087843,4.8865013,1684.3455,15.898794,27,1685.5960970683434,15.172437,111.09594,17.271658,27,10016.785199327645,18.994156,527.36145,14.746075,1.4218214,0,8,0,10,0,2.5255833,1.3728638,1.1527195,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,181.909963311927,-5.3877270391313585,83.12507531235332,1.18641697665798,false,false,0,true,false,false,false,false,true,true,false,1.3750302E-13,6.8723765E-13,0.99648726,3518.3577,3515.8013,3521.1711,4.8412,4.8369,4.8456,-0.1486,-0.159,-0.1378,148.069,146.911,149.2129,0.7631,0.7527,0.7725,0.503,0.4961,0.5093,0.312,0.3079,0.3158,MARCS
5482.5483304335985,149.438091350591,3.9716478346517508,1636148068921376768,Gaia DR3 3404473588876166400,3404473588876166400,1341038269,2016.0,83.72539807109571,0.67471576,23.24515311904596,0.52446115,6.691734289177571,0.78058505,8.572717,12.025745,6.921433365786025,0.74433774,-9.834242289345061,0.5231045,-0.6008539,0.50512,-0.17482685,0.46395484,-0.58281046,0.07469867,-0.7045758,0.37840614,0.3407863,-0.2210045,191,0,191,0,14.257625,636.7353,2.6998348,14.393982,95,false,,1.5723038,0.129168,-0.31016487,0.11925441,-0.38765922,-0.26899996,0.03330656,22,13,1.0941737,22,11,1,0.15254787,74.51881,5,0,1.8241708,0.23782408,0.49904767,0.30868897,0.54272515,-61.628708,17.154049,-41.609802,34.104794,false,189,400.8473059254267,3.0944188,129.5388,19.17992,20,189.28342777434324,10.635917,17.796625,19.645761,21,415.622625420454,9.688826,42.89711,18.201147,1.5090685,0,20,0,21,0,1.4446144,0.4658413,0.9787731,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,183.55951718232586,-5.053067241133846,84.23655345663963,-0.06868165642657466,false,false,0,false,false,false,false,false,false,false,false,1.2261866E-8,5.6760495E-8,0.99998575,,,,,,,,,,,,,,,,,,,,,,
3863.47397472072,146.2290052967925,4.186727921064769,1636148068921376768,Gaia DR3 3428667208374876160,3428667208374876160,1276505891,2016.0,85.0659807214801,0.038441524,24.30110797648614,0.02723595,6.838588541106179,0.045869965,149.08641,16.808586,-11.014338314430116,0.051348906,-12.696964104148792,0.02805412,-0.16095349,-0.049549565,0.011956411,-0.010235195,-0.2859357,0.091430426,-0.70294434,0.16231115,0.37018323,-0.3195979,446,0,445,1,0.15904732,461.1758,0.0,0.0,31,false,1.2756859,,,,,,,,52,17,0.0726735,52,33,0,0.041386634,6.204015,2,0,1.0046074,0.3879588,0.63384914,0.36983874,0.2846087,-4.7896147,9.011463,0.14577147,23.314512,false,440,8049.8395108188315,4.1788535,1926.3273,15.922899,48,1558.8568366542786,14.416052,108.13341,17.356527,48,9982.33994298194,15.905679,627.59595,14.749815,1.4337176,0,1,0,1,0,2.6067123,1.4336281,1.1730843,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,183.31808682373676,-3.45240608557589,85.50351066557172,0.938807168363868,false,false,0,true,false,false,false,false,true,true,false,1.0202573E-11,3.921105E-9,1.0000273E-6,3466.8752,3462.63,3471.6995,4.7826,4.7685,4.7951,-0.2109,-0.2575,-0.1622,146.2991,145.3463,147.241,0.8116,0.8034,0.8196,0.5296,0.5243,0.535,0.3338,0.3305,0.337,MARCS
5287.727182691941,151.08501849000297,4.215631628259252,1636148068921376768,Gaia DR3 3440903157883783296,3440903157883783296,1360593398,2016.0,85.30268051460422,0.5228207,25.61662959583134,0.3620382,6.618789936913356,0.6278904,10.541314,30.898674,19.39195245007503,0.6504021,-24.055773340935968,0.37236312,-0.39786994,0.22603585,-0.019091472,0.273526,-0.4043658,0.24835403,-0.76370966,0.07255992,0.46540108,-0.41039595,334,0,313,21,88.966,27920.8,3.4424884,1000.7641,95,false,,1.2446636,0.08739052,0.042931948,0.07517896,-0.119283676,-0.008483808,0.01483508,38,16,0.94396853,49,34,0,0.11982488,111.48141,90,13,6.2495522,0.36628667,0.6720204,0.30377245,0.28019556,-4.1825404,9.368962,-1.8835812,20.884775,false,293,6614.782242302686,13.951568,474.12466,16.136078,34,3138.8888847469543,16.383898,191.58377,16.596601,34,12534.623401839113,15.665984,800.1172,14.502617,2.3694675,0,34,0,34,0,2.0939846,0.4605236,1.633461,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,182.3129368989763,-2.5754048340878932,85.76203355492673,2.2464252623781724,false,false,0,true,false,false,false,false,false,true,false,1.0885115E-13,5.6601897E-13,0.99932396,,,,,,,,,,,,,,,,,,,,,,
5794.7794100388155,149.96239505401527,4.246085428205674,1636148068921376768,Gaia DR3 3428789563402343808,3428789563402343808,1574232706,2016.0,85.76609874018293,2.1821847,24.76741615284415,1.5982476,6.6683384167064546,2.4425747,2.7300446,4.428379,2.748725325067599,2.6616733,-3.47203828790413,1.653438,-0.35476112,-0.024739083,-0.3523567,0.2523918,-0.18711388,0.15305062,-0.82437265,-0.029585635,0.34313712,-0.2882908,147,0,146,1,2.7989576,197.2958,4.4648933,3.6106877,95,false,,0.8572722,0.42135233,0.25584543,-0.12583116,-0.36084226,0.1239675,0.10760726,17,10,3.9342172,17,12,0,0.08428464,15.973817,0,0,1.1693404,0.40154138,0.72769356,0.32408407,0.34288433,7.1168957,13.341697,6.816354,20.057587,false,136,91.23638564656015,0.9531554,95.72037,20.786947,6,65.24726935694477,10.364742,6.2951174,20.802135,12,119.63168785017916,15.281893,7.828329,19.55328,2.0263731,0,0,0,0,1,1.2488556,0.015188217,1.2336674,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,183.25673919806871,-2.6654270462956675,86.15505519326364,1.3846267869054139,false,false,0,false,false,false,false,false,false,false,false,7.0602214E-6,4.393714E-9,0.9999896,,,,,,,,,,,,,,,,,,,,,,
3165.7444334182446,152.9615019209004,4.275607658782546,1636148068921376768,Gaia DR3 3416594944363111680,3416594944363111680,1272505158,2016.0,83.44934550911124,0.060759533,24.021908628579034,0.044200607,6.537592710858194,0.06953061,94.024666,13.881471,-13.03854710525052,0.0764505,-4.763562487745774,0.05051761,-0.19396491,0.050330125,-0.026458168,0.2696605,-0.2898226,0.1893842,-0.46132478,0.25201905,0.26059604,-0.12854332,279,0,279,0,7.90445,525.1282,0.31631112,6.7608113,31,false,1.2622472,,,,,,,,32,17,0.10757612,32,15,0,0.052135102,173.04517,0,0,1.3546588,0.17864084,0.40449402,0.27460656,0.44918633,-83.77413,4.6408257,-27.503294,40.995087,false,275,6172.920519003645,5.282543,1168.5509,16.21114,30,1097.2402213713517,8.644852,126.924126,17.737787,31,7886.709617811957,13.896102,567.54834,15.005656,1.4553808,0,3,0,1,0,2.732131,1.5266476,1.2054834,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,182.76561358555824,-4.8488173253551805,84.01840993085243,0.7185422172730453,false,false,0,true,false,false,false,false,true,true,false,1.1962859E-13,4.930424E-11,0.9982583,3430.0522,3426.8582,3433.138,4.8466,4.8422,4.8505,-0.1464,-0.1551,-0.1362,141.5297,140.3827,142.8502,0.9843,0.9716,0.997,0.6346,0.6262,0.6429,0.405,0.4,0.4101,MARCS
6086.181566355334,149.3881228805997,4.40755167889234,1636148068921376768,Gaia DR3 3417716313078168064,3417716313078168064,175442990,2016.0,82.2261230820084,0.74282664,25.289459137570816,0.5018177,6.693972591109284,0.78913665,8.482654,38.456474,7.896964978768539,0.95785093,37.6369281688086,0.5826771,-0.2345334,0.1667539,0.048230406,0.02229013,-0.26110902,-0.037280865,-0.4671792,-0.008343667,0.16661541,-0.10448696,204,0,204,0,-0.34844673,210.51462,0.0,0.0,95,false,,1.243626,0.16235472,-0.13086177,0.054649875,-0.17397179,0.082685664,0.10579194,23,13,1.3286439,23,10,0,0.05847484,3.0228004,0,0,0.9808679,0.3003793,0.4743107,0.25618395,0.39068314,-27.871473,10.823269,-26.626865,40.81639,false,200,133.77271899728552,0.9335568,143.2936,20.371449,11,71.81903598529695,14.32128,5.0148478,20.697943,12,206.37554151380846,30.383774,6.7922945,18.96125,2.0796063,0,0,0,0,0,1.7366924,0.32649422,1.4101982,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,181.09110781395617,-5.09287674215859,82.97065899320428,2.039670179976507,false,false,0,false,false,false,false,false,false,false,false,8.9305445E-7,3.3487828E-4,0.99964404,,,,,,,,,,,,,,,,,,,,,,
5952.286347620747,150.60156297076293,4.499841344348322,1636148068921376768,Gaia DR3 3416855700416040704,3416855700416040704,214207397,2016.0,82.21088245184106,0.20932147,24.422987732893727,0.1568835,6.640037329454112,0.20266014,32.764397,36.708626,-18.564249254899945,0.27397218,-31.66846571213666,0.188185,-0.33538973,0.12045943,-0.4128625,0.42760998,-0.0789584,0.40377828,-0.6888491,0.24048346,0.07729255,-0.28955176,278,0,277,1,0.7546732,367.58188,0.57688975,1.9987365,95,false,,1.1453477,0.040797807,-0.016371524,-0.10475201,-0.0887039,-0.02266955,0.13833286,32,16,0.4167103,32,17,0,0.026834719,179.11456,0,0,1.0313475,0.10986035,0.45090035,0.13741763,0.33727702,-48.19224,1.0369269,-41.183945,40.952843,false,275,730.5169131559563,1.5270596,478.3814,18.528292,28,80.52705068106644,6.919935,11.636966,20.573689,27,1038.0601340953128,10.347478,100.320114,17.207338,1.531227,0,1,0,1,0,3.3663502,2.0453968,1.3209534,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,181.81144443084247,-5.579261257197188,82.91014151015825,1.1752024182310585,false,false,0,false,false,false,false,false,true,false,false,1.1386738E-13,3.4620301E-12,0.99998325,3076.4036,3070.0667,3084.978,5.0759,5.0633,5.0854,-0.2592,-0.293,-0.2162,149.3204,145.5248,154.5507,0.9113,0.8553,0.9824,0.5439,0.51,0.5867,0.3885,0.3653,0.4175,MARCS
6174.961372088953,149.84827126372448,4.504148833857638,1636148068921376768,Gaia DR3 3428822514392854400,3428822514392854400,1559672939,2016.0,85.79973654658599,0.029333487,25.261073406582906,0.021915428,6.673416994181111,0.037927084,175.95387,33.678337,30.475233042913054,0.03504442,-14.334944053976468,0.021693872,-0.344014,0.17382711,0.030802209,0.17959541,-0.5524673,0.13429603,-0.78734684,-0.03025099,0.5863867,-0.33221874,316,0,313,3,0.47494712,314.456,0.0,0.0,31,false,1.3378911,,,,,,,,36,16,0.050699867,39,27,0,0.05545629,2.7885075,0,0,1.0181081,0.4459658,0.6764629,0.39077413,0.21580641,-11.914727,9.671294,-6.150332,19.628855,false,312,24260.343723596052,8.752301,2771.8818,14.725124,37,6709.591992134078,14.43697,464.7507,15.771802,35,25991.87054642094,23.258287,1117.5316,13.710802,1.347939,0,1,0,0,0,2.0609999,1.0466776,1.0143223,57.34025,3.468778,2,19,3,13,6.2383695,,,963.62695,,3800.0,4.5,0.0,101,,,,13.251914,0.046917442,17,,VARIABLE,182.851938654658,-2.3806796572527267,86.19998873480534,1.8771806343270343,false,false,0,true,true,false,true,false,true,true,false,1.160294E-13,1.1158738E-12,0.99861324,3879.6267,3875.7524,3883.07,4.7164,4.7004,4.7218,-0.0529,-0.0722,-0.038,156.8147,155.1355,159.8487,0.6607,0.6548,0.6667,0.4613,0.4572,0.4656,0.2597,0.2575,0.262,MARCS
