dist_arcsec,z_pc,dist_to_host,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
8880.027675,131.9194904,7.321528272,1.63615E+18,Gaia DR3 6045704546925735808,6.0457E+18,1612079198,2016,248.7054812,0.074416034,-26.0780664,0.04738354,7.580381013,0.080718204,93.91167,81.266106,26.66602171,0.092239216,-76.76654618,0.06882885,-0.018703492,-0.13058029,-0.29893863,0.044412352,-0.24155626,0.09302371,-0.27842867,-0.2169634,0.015226834,-0.034573942,264,0,262,2,0.6077821,285.2567,0,0,31,FALSE,1.2536112,,,,,,,,30,16,0.13098413,32,13,0,0.015973516,39.426918,0,0,1.0256193,0.19002119,0.42844647,0.29424304,0.3934386,-103.48143,3.262212,-21.57391,-37.193245,FALSE,280,3086.919221,2.4968753,1236.313,16.963554,31,496.1606477,10.067712,49.282364,18.599487,30,4146.305099,19.117826,216.88162,15.703742,1.5039155,0,0,0,1,0,2.8957453,1.6359329,1.2598124,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,353.0460833,14.37936016,250.913055,-4.038814029,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.26E-13,6.27E-13,0.9976672,3266.4534,3262.756,3270.1855,4.9624,4.9576,4.9668,-0.1295,-0.1414,-0.117,136.189,134.658,137.5628,0.795,0.7729,0.8213,0.4982,0.4841,0.5147,0.3335,0.3245,0.3441,MARCS
6937.196062,142.0575862,7.328117156,1.63615E+18,Gaia DR3 6047742212549582336,6.04774E+18,148474789,2016,248.822457,1.0391766,-23.79263511,0.7103007,7.039398787,1.2224529,5.758421,2.8015754,1.420579652,1.4484236,-2.41470057,1.179796,-0.10786361,-0.11555819,0.22323044,-0.14289679,-0.1643188,-0.08644238,0.2061706,-0.027768383,0.44442707,0.02303254,202,0,201,1,11.223489,538.3712,5.664178,16.147854,95,FALSE,,1.3216358,0.21926549,-0.15350387,-0.023363508,0.01332463,0.14955844,-0.02065173,23,15,2.021142,25,6,1,0.11040177,108.73122,10,4,1.617157,0.24215642,0.41550094,0.22809274,0.42680362,-133.99799,12.67814,-27.450003,-40.349804,FALSE,201,165.3241543,1.6977923,97.37596,20.141525,17,108.0348364,13.806813,7.824748,20.254633,19,203.5782424,12.402459,16.414345,18.976067,1.8848611,0,17,0,19,0,1.2785664,0.11310768,1.1654587,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,354.9237942,15.77486226,250.687979,-1.761991209,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.95E-06,4.32E-07,0.9999865,,,,,,,,,,,,,,,,,,,,,,
10300.55296,138.9877788,7.339542792,1.63615E+18,Gaia DR3 6049620010905497344,6.04962E+18,1781168807,2016,243.7403068,1.3898118,-25.02249694,0.63996553,7.194877193,2.0256317,3.5519178,7.336366,-6.044106286,1.6890571,-4.158250518,1.4017829,-0.2557943,-0.48288965,-0.19686913,0.13735966,-0.10382886,-0.2866826,0.4900314,2.48E-04,-0.54689837,-0.42221102,261,0,259,2,-0.10052356,298.63138,2.4091978,1.283594,95,FALSE,,1.1947703,0.20641094,0.1394537,0.12988216,-0.0656495,-0.27672094,0.013904553,30,12,2.6594343,31,6,0,0.015355722,62.66898,0,0,0.99421924,0.16079183,0.71696115,0.3601835,0.24357848,-2.1241171,14.867257,6.0926943,21.382662,FALSE,266,102.1893593,0.894872,114.19438,20.663853,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.7462865,18.41829374,246.3118354,-3.716930417,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1039523,1.09E-09,0.89603823,,,,,,,,,,,,,,,,,,,,,,
9477.96874,140.107652,7.344984559,1.63615E+18,Gaia DR3 6044940626867668352,6.04494E+18,849163250,2016,248.6866554,0.03427054,-26.3206425,0.022854377,7.137368912,0.038658433,184.62645,18.280188,-18.12085087,0.044971928,2.408323451,0.03493904,-0.10527292,-0.07128874,-0.14270501,-0.06926556,-0.117704086,-0.006930928,-0.03446823,-0.25242788,0.09889131,-0.05078266,271,0,267,4,0.21769951,277.43555,0.039973315,0.19225606,31,FALSE,1.2539399,,,,,,,,31,16,0.06297558,34,11,0,0.03333033,2.6752112,1,0,1.0082493,0.120018825,0.3915296,0.14137736,0.46432483,-120.15787,7.493677,-28.402523,-39.53819,FALSE,280,10983.53896,9.651104,1138.0604,15.585511,32,1801.158455,9.348754,192.66295,17.199663,31,14428.57477,37.99266,379.77267,14.349837,1.4776415,0,1,0,1,0,2.8498259,1.614152,1.2356739,-86.6142,7.412438,2,12,5,9,3.6461198,,,717.2493,,3200,3.5,-1,111,,,,13.729768,0.18035746,8,,NOT_AVAILABLE,352.8444992,14.23453653,250.9315396,-4.281277658,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.02E-11,3.63E-10,1.00E-06,3432.1882,3429.6755,3436.0286,4.672,4.6695,4.676,0.0234,0.0184,0.0309,133.0104,132.5181,133.4154,1.1502,1.141,1.1609,0.734,0.7281,0.741,0.4784,0.4747,0.4827,MARCS
5877.128894,130.1256419,7.350500899,1.63615E+18,Gaia DR3 6047533614576766336,6.04753E+18,1662335230,2016,248.5474114,1.831955,-24.66029056,1.1703627,7.684880436,2.209735,3.4777389,9.701751,-6.515891248,2.873618,-7.187985316,2.195777,-0.28176716,-0.4108041,0.005845112,0.09720306,-0.15861754,0.30191118,-0.27319235,-0.38338527,0.33877417,-0.34033918,97,0,97,0,0.30996555,98.907005,0,0,95,FALSE,,0.6421279,0.3621294,0.16160667,-0.010026185,-0.059853625,-0.1533058,-0.12479312,11,10,4.292803,13,2,1,0.059368037,176.50105,0,0,1.0193752,0.39930534,0.42719984,0.29318327,0.4983677,-143.0184,23.830555,-12.114182,-41.672863,FALSE,113,97.0586808,1.3610373,71.31229,20.71978,6,36.67702729,16.838028,2.1782258,21.427557,11,141.8931071,17.307816,8.19821,19.367992,1.8398162,0,0,0,0,0,2.0595646,0.707777,1.3517876,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,354.0673003,15.40723524,250.5652555,-2.65680827,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.32E-10,5.08E-10,0.9999971,,,,,,,,,,,,,,,,,,,,,,
11098.66379,135.7528918,7.351941388,1.63615E+18,Gaia DR3 6044745291751778560,6.04475E+18,1637872939,2016,248.5243495,0.10978708,-26.9790519,0.06960007,7.366325585,0.12866896,57.250217,24.37182,-8.709503932,0.16781779,-22.76247213,0.13646477,-0.1450633,-0.04993475,-0.20602599,-0.029334018,-0.31252757,-0.1301291,0.108064495,0.18846922,-0.31788898,-0.48166654,267,267,267,0,96.15577,27215.838,0.8804283,935.4377,31,FALSE,1.3832972,,,,,,,,30,14,0.2620928,34,11,0,0.011587552,127.284706,0,0,7.4062223,,,,,,,,,FALSE,273,358361.6853,430.3546,832.7125,11.801563,32,122602.2687,562.0811,218.12202,12.617296,32,346847.6876,1023.6555,338.83243,10.897549,1.3099892,0,0,0,0,0,1.7197475,0.81573296,0.9040146,4.6361995,15.305499,1,12,5,9,38.725723,31.061275,0,751.1544,165.01117,4500,3,-2,111,,,,10.495259,0.020550637,7,,VARIABLE,352.2322336,13.91539944,250.8837167,-4.953790615,FALSE,FALSE,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1.11E-13,5.53E-13,0.99914616,,,,,,,,,,,,,,,,,,,,,,
4777.768108,143.0437447,7.371806341,1.63615E+18,Gaia DR3 6048982118067961088,6.04898E+18,1012861305,2016,245.7970305,0.47336593,-25.29208828,0.30369845,6.990868436,0.53300714,13.115901,26.78878,-7.802480028,0.8281412,-25.62733059,0.64889634,-0.4047625,-0.025626179,0.18247075,-0.11569883,-0.15612894,-0.2570486,0.5761635,0.18746287,-0.3423777,-0.5524327,428,0,424,4,5.727701,670.1011,2.2002454,7.5526342,95,FALSE,,1.2144732,0.08164295,0.035722088,0.18823545,-0.013971241,-0.07368482,-0.008684397,49,15,1.3090893,52,8,0,0.039509114,4.3889184,0,0,1.2036514,0.3507858,0.6916566,0.40522215,0.3222388,2.3444746,18.32672,10.5112095,26.233047,FALSE,438,256.4371075,0.79847854,321.15717,19.664915,21,28.38946515,4.6345115,6.125665,21.705648,47,480.3709858,7.548058,63.641666,18.043953,1.983958,0,1,0,1,1,3.6616955,2.0407333,1.6209621,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,351.8629948,16.86720391,248.1960937,-3.666295406,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.30E-11,1.02E-12,0.9999989,,,,,,,,,,,,,,,,,,,,,,
10046.90509,139.4564145,7.372089302,1.63615E+18,Gaia DR3 6050324072011874816,6.05032E+18,1327572756,2016,243.819388,1.9362577,-23.6796193,1.0039681,7.170699201,2.2407553,3.200126,23.63482,-8.399748171,2.6900523,-22.09183131,2.1227517,-0.48230302,-0.42484182,-0.115992315,-0.17102027,0.11419327,-0.33991972,0.6449943,-0.08538705,-0.13537018,-0.5349294,213,0,213,0,3.4252076,297.83395,4.44236,4.1586323,95,FALSE,,0.37901887,0.278155,0.29165676,-0.004395297,-0.15683737,-0.30190498,-0.09396267,25,12,4.22694,25,6,1,0.032605655,26.458477,0,0,1.1712801,0.19899182,0.717456,0.38173312,0.26435515,9.27555,16.514029,8.919563,20.985367,FALSE,211,97.01977228,0.9231225,105.09956,20.720217,12,32.96011089,6.084945,5.416665,21.543571,21,168.9311365,8.536267,19.789814,19.178621,2.0809288,0,0,0,0,1,2.3649502,0.8233547,1.5415955,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,351.8342492,19.28342353,246.1461705,-2.382335098,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.26E-11,5.61E-08,0.99999565,,,,,,,,,,,,,,,,,,,,,,
3463.080487,143.4107408,7.374631502,1.63615E+18,Gaia DR3 6050944200864440576,6.05094E+18,399846300,2016,246.3751766,0.10959,-23.4373758,0.06350651,6.972978412,0.12306059,56.662968,26.758121,-6.912773358,0.14807376,-25.84977138,0.10555563,-0.36734274,-0.13615708,0.027844261,-0.112519726,-0.026279604,-0.018579455,0.3803136,-0.230618,-0.064453095,-0.103129536,360,0,360,0,4.5273237,638.49536,0.5841357,8.826321,31,FALSE,1.1846412,,,,,,,,41,17,0.20691742,47,8,0,0.031096704,10.077347,0,0,1.1736411,0.23693904,0.6110666,0.3041922,0.24477516,-4.4255934,14.992145,7.779462,31.234526,FALSE,358,2572.941977,3.3523276,767.5091,17.161291,33,117.9284566,21.252943,5.5488057,20.159496,38,4386.452828,15.727921,278.8959,15.6426115,1.7506735,0,4,0,1,0,4.516885,2.9982052,1.5186796,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,353.6802487,17.70779529,248.4166637,-1.750898162,FALSE,FALSE,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1.02E-13,5.10E-13,0.99999964,,,,,,,,,,,,,,,,,,,,,,
3229.520269,143.4623701,7.37513896,1.63615E+18,Gaia DR3 6050905271281078400,6.05091E+18,1335134626,2016,247.2334897,0.11729786,-23.51874762,0.07488397,6.970468977,0.13090615,53.247833,26.838306,-5.297523957,0.16324748,-26.31028206,0.13606709,-0.42482492,0.0721281,0.043833047,-0.16443977,-0.1836445,-0.14037101,0.42005536,-0.022564184,-0.24959576,-0.37782684,452,0,451,1,-1.2977785,748.78357,0.6251798,7.073264,95,FALSE,,1.0881693,0.023039348,-0.05580058,0.13493499,-0.052226793,-0.006011395,-0.023688242,51,16,0.24844381,53,10,0,0.016828617,157.56148,0,0,0.9560773,0.36127,0.646914,0.31991816,0.32902983,3.6429,17.946909,12.570778,30.402512,FALSE,456,1627.752023,2.6252282,620.0421,17.658396,43,76.39724784,6.62339,11.534463,20.630848,50,2736.447744,11.875143,230.43492,16.154928,1.728055,0,1,0,0,0,4.4759197,2.9724522,1.5034676,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,354.1578945,17.06079093,249.2073018,-1.7078669,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1.02E-13,5.10E-13,0.9999998,,,,,,,,,,,,,,,,,,,,,,
8432.350772,141.1392061,7.378715454,1.63615E+18,Gaia DR3 6051938674773689088,6.05194E+18,734236686,2016,246.6609287,0.033117596,-21.98112159,0.019783981,7.085203523,0.037480608,189.03651,27.905468,-14.78106046,0.046481967,-23.6692913,0.032209806,-0.40501952,-0.046124507,-0.07251211,0.029986685,0.024813186,0.0885601,0.2542281,-0.2467219,-6.15E-04,-0.14905614,410,0,407,3,5.115189,683.1622,0.15979661,5.51172,31,FALSE,1.223246,,,,,,,,47,17,0.06530453,49,10,0,0.04043567,9.616575,0,0,1.1848412,0.2920612,0.6027444,0.3088007,0.29603037,11.57987,16.942337,14.873255,34.907352,FALSE,423,16217.88874,13.336792,1216.0262,15.162381,47,2009.412687,13.285375,151.24998,17.08087,46,22674.80072,46.639473,486.17188,13.859036,1.5220362,0,1,0,1,0,3.2218332,1.9184885,1.3033447,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,355.017702,18.4653025,248.4460721,-0.271272976,FALSE,FALSE,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1.02E-13,5.27E-13,0.9999622,3413.143,3411.401,3414.7998,4.1186,4.1116,4.1246,-0.3591,-0.3711,-0.3494,143.8714,143.3382,144.5532,2.1088,2.1026,2.1153,1.3156,1.3117,1.3198,0.8668,0.8646,0.8692,MARCS
8268.44733,131.3540203,7.379392011,1.63615E+18,Gaia DR3 6048855674228736128,6.04886E+18,1562284927,2016,244.436544,0.107582,-25.15442267,0.064925514,7.613014032,0.119675085,63.614025,30.050728,-10.19915543,0.14189786,-28.26700387,0.10698024,-0.24447618,0.10643298,-0.10227885,-0.07544982,-0.1614237,-0.021608436,0.2691452,-0.057896417,-0.23856317,-0.13237408,441,0,439,2,3.4962823,610.15326,0.53334063,4.9910583,95,FALSE,,1.2932956,0.021283148,-0.1252566,0.21537769,-0.020399468,3.91E-04,-0.032019924,50,18,0.19858818,53,12,0,0.20382868,114.30642,0,0,1.1203313,0.3485744,0.5769801,0.25299188,0.19630761,7.7903986,13.060398,13.189747,39.668106,FALSE,464,1342.793938,27.724323,48.43379,17.867344,49,362.3984571,24.702194,14.670699,18.940577,49,1849.903456,96.86417,19.097914,16.580023,1.6475364,0,1,0,1,0,2.3605537,1.0732327,1.2873211,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,351.0982818,17.86773851,246.9570896,-3.737003967,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.03E-13,5.15E-13,0.9998872,4380.91,4367.1562,4398.652,5.0144,5.0036,5.0313,-3.4617,-3.4893,-3.4152,135.3219,133.8234,136.6909,5.083,5.0428,5.1269,3.3985,3.3727,3.4271,1.9244,1.9092,1.9416,MARCS
10468.87096,133.6830703,7.379682435,1.63615E+18,Gaia DR3 6050583969069510272,6.05058E+18,1564981376,2016,244.669717,0.13354127,-22.16350238,0.07416122,7.480378765,0.1409651,53.065468,26.100336,-9.940941101,0.19485968,-24.13307374,0.13048986,-0.3506767,-0.003535007,-0.2359104,0.2937543,0.06976258,0.31668767,0.079893656,-0.11414126,-0.03052866,-0.08017646,398,0,398,0,0.079574026,529.70056,0.45858586,2.7593927,31,FALSE,1.1621603,,,,,,,,45,16,0.27412286,47,14,0,0.011619125,18.906971,0,0,1.0019908,0.33194515,0.6249757,0.3703329,0.29865116,17.88193,16.45415,17.636774,33.488533,FALSE,403,1373.61535,1.5001942,915.625,17.842705,39,96.83377183,6.9890695,13.855031,20.373476,41,2253.151827,8.400177,268.2267,16.36592,1.7108033,0,2,0,1,0,4.007557,2.5307713,1.4767857,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,353.5817731,19.72909954,246.6555828,-0.753640789,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.02E-13,5.12E-13,0.9999989,2770.3806,2763.5134,2780.3313,4.5183,4.4828,4.5406,0.7976,0.7921,0.7995,138.9893,135.3662,145.12,1.1059,1.0459,1.1791,0.6111,0.5776,0.652,0.5273,0.5,0.5598,MARCS
7250.299909,141.9487538,7.38178311,1.63615E+18,Gaia DR3 6047289733458188032,6.04729E+18,135695590,2016,248.7326564,0.03592072,-25.29791605,0.023412867,7.044795908,0.038762003,181.74489,28.227167,-13.5683692,0.050541062,-24.75221771,0.0391441,-0.15864876,0.11156602,0.00723989,-0.29002133,-0.19891301,-0.23955512,0.10181798,-0.019148096,-0.12892747,-0.28069794,209,0,209,0,2.715626,276.12805,0.098882094,1.6302568,31,FALSE,1.244672,,,,,,,,24,15,0.07345113,26,8,0,0.040563166,4.644429,0,0,1.1357073,0.1393757,0.41485456,0.1901339,0.46765596,-116.8959,9.825427,-32.432724,-40.23679,FALSE,222,16851.61211,22.501152,748.9222,15.120763,21,2559.003192,20.655054,123.89235,16.818365,20,22614.70962,75.050674,301.32587,13.8619175,1.4938459,0,0,0,0,0,2.9564476,1.6976023,1.2588453,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,353.6762873,14.86658983,250.8242458,-3.263327534,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,1.20E-13,7.08E-13,0.9982583,3423.312,3415.531,3428.3203,4.4871,4.4662,4.4941,0.1446,0.1261,0.1534,142.0449,141.029,144.1964,1.1117,1.0935,1.1249,0.701,0.6892,0.7094,0.4762,0.4688,0.4816,MARCS
6838.096291,130.5094367,7.382457657,1.63615E+18,Gaia DR3 6050029987006897536,6.05003E+18,1805603093,2016,244.7098706,0.09911207,-24.40901235,0.055368066,7.662281172,0.10906527,70.25409,27.590641,-7.163530735,0.13491547,-26.64446121,0.09033192,-0.32967925,-0.040252294,-0.22876567,0.21531133,0.015985275,0.2485393,0.09709519,-0.20800835,-0.09545562,-0.05739219,380,0,379,1,-0.87901324,459.06747,0.24876346,1.3042715,31,FALSE,1.1766591,,,,,,,,44,17,0.19001363,47,10,0,0.017984835,29.500933,0,0,0.96715134,0.2878392,0.59120256,0.27075455,0.26680505,9.328733,14.413636,12.619168,35.98638,FALSE,393,1916.907308,2.290495,836.89655,17.480864,39,149.2056347,7.719427,19.328588,19.90408,40,3000.665712,13.430399,223.42342,16.054852,1.6432048,0,0,0,0,0,3.849228,2.4232159,1.426012,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,351.8512307,18.19115097,247.0742602,-2.960128978,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1.02E-13,5.17E-13,0.9999993,,,,,,,,,,,,,,,,,,,,,,
10405.40423,138.9433074,7.388788014,1.63615E+18,Gaia DR3 6049678143288581888,6.04968E+18,1201870633,2016,243.6492203,0.23085277,-24.73987497,0.124739446,7.197180048,0.26507014,27.151983,45.132298,-26.05443859,0.3320871,-36.8522803,0.21619914,-0.1999544,-0.016820628,-0.22528476,0.15298502,0.035574704,0.22484884,0.19494373,-0.29038572,-0.25769544,0.1952996,390,0,390,0,1.021402,522.0946,0.87524474,3.1864808,95,FALSE,,1.1372572,0.04253718,0.16397205,0.097876504,0.08458484,-0.16103022,-0.047002025,46,15,0.4731325,49,11,0,0.034634,19.819311,0,0,1.0362036,0.27023664,0.58069146,0.30572656,0.23208687,19.51201,12.510154,19.834768,38.01764,FALSE,411,584.3628101,1.2659347,461.6058,18.77066,35,50.4738283,6.0210695,8.382868,21.080877,45,864.1468495,10.371034,83.32312,17.406427,1.565159,0,1,0,1,0,3.67445,2.310217,1.364233,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.9034857,18.67224535,246.1803279,-3.45334622,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.02E-13,5.36E-13,0.99999696,3092.4033,3057.9658,3095.141,4.9868,4.978,5.0121,0.0361,-0.0372,0.0605,164.403,152.2216,169.3342,1.9971,1.7904,2.0548,1.169,1.0456,1.203,0.8399,0.7553,0.8608,MARCS
9662.60122,139.9886425,7.391662916,1.63615E+18,Gaia DR3 6050421550589241984,6.05042E+18,384479872,2016,244.2284472,0.6789432,-23.02079475,0.432053,7.143436652,0.794385,8.992411,6.8501573,-6.557056576,1.0119455,1.982338379,0.74720067,-0.43036932,-0.033361394,-0.124308124,-0.079879776,-0.01601324,-0.032132935,0.35224745,-0.3453716,-0.04735866,-0.28713486,398,0,393,5,35.736958,2609.978,5.0377474,61.090218,95,FALSE,,1.3637803,0.13121325,-0.02807672,0.18282051,-0.029383892,-0.042747296,-0.0661313,46,17,1.4689888,51,16,1,0.103043705,117.92814,12,4,2.5280833,0.26433194,0.61716855,0.3107771,0.31260544,5.210104,19.493214,13.800225,35.15451,FALSE,386,328.9390283,1.6485004,199.53833,19.394579,44,281.8417324,5.7061486,49.39264,19.21353,41,363.8108297,4.7586455,76.4526,18.345707,1.9628335,0,44,0,41,0,0.86782265,-0.18104935,1.048872,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,352.6174244,19.45428175,246.4012795,-1.668127941,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.9523901,0.047603387,1.81E-07,,,,,,,,,,,,,,,,,,,,,,
6900.165131,142.1595517,7.392129661,1.63615E+18,Gaia DR3 6045650327258115200,6.04565E+18,123152292,2016,247.3585827,2.823484,-26.16744337,1.278409,7.034349701,2.8420436,2.4751027,2.9216354,1.053284508,2.2413452,-2.725168775,2.019798,-0.40316126,-0.7813594,-0.3466399,-0.28749156,0.4492597,-0.11164142,0.18311973,0.002723958,0.23709749,-0.082041316,110,0,110,0,8.692065,294.82327,3.7292554,3.8502758,95,FALSE,,0.9076526,0.4695221,0.2630697,-0.39588645,-0.28679642,-0.018121172,-0.58735394,13,10,3.6918585,15,6,0,0.048539422,48.96358,0,0,1.6558884,0.54536283,0.38332313,0.23602416,0.5122403,-172.30852,16.990812,10.577019,-37.56258,FALSE,106,89.52519776,1.4240749,62.865513,20.807503,11,53.45829083,16.097775,3.3208497,21.018505,10,58.15628156,11.543033,5.038215,20.336405,1.2467391,0,0,0,0,0,0.6821003,0.21100235,0.47109795,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,352.156951,15.23464736,249.727469,-4.307614797,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.02729278,1.96E-06,0.97270066,,,,,,,,,,,,,,,,,,,,,,
11150.92719,135.6073572,7.396912259,1.63615E+18,Gaia DR3 6048119486770424704,6.04812E+18,646622814,2016,249.9343428,0.19165353,-23.16878128,0.106813036,7.374231167,0.18692213,39.450817,37.489334,37.12494315,0.31953853,-5.214279867,0.20440426,0.25526664,0.1873564,0.29380527,0.18063341,-0.060438156,0.12607169,0.22454348,0.057535663,0.32343173,0.60114264,209,0,208,1,-0.6402211,358.93176,0.7714607,6.865599,95,FALSE,,1.111535,0.035615385,-0.15028203,0.18256037,-0.06964213,0.035683613,-0.039685298,24,14,0.48603517,24,20,0,0.011609572,16.361189,0,0,0.9666854,0.31851098,0.53985655,0.19653021,0.5206318,-15.110106,-12.205687,-10.745753,-28.86424,FALSE,205,1769.844492,5.139942,344.3316,17.56753,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,356.0975959,15.38653952,251.6105756,-1.001386982,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
